datetime,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours
2024-09-16,226,23.1,28.0,0,0.0
2024-09-17,127,24.2,33.4,0,0.0
2024-09-17,131,26.7,34.9,0,0.0
2024-09-17,135,22.7,34.5,0,0.0
2024-09-17,221,22.8,31.9,1,0.1
2024-09-17,226,23.3,34.3,0,0.0
2024-09-18,127,23.5,32.7,3,12.5
2024-09-18,131,24.9,33.8,3,58.0
2024-09-18,135,22.8,32.4,6,59.7
2024-09-18,221,22.5,32.1,4,19.4
2024-09-18,226,23.3,32.6,6,14.4
2024-09-19,127,23.2,32.0,0,0.0
2024-09-19,131,24.7,32.1,0,0.0
2024-09-19,135,22.1,29.4,0,0.0
2024-09-19,221,21.9,30.0,0,0.0
2024-09-19,226,22.9,31.1,0,0.0
2024-09-20,127,21.1,28.8,10,43.6
2024-09-20,131,25.5,28.5,12,42.1
2024-09-20,135,23.5,25.8,9,14.600000000000001
2024-09-20,221,17.3,26.8,12,48.9
2024-09-20,226,24.1,25.8,13,26.9
2024-09-21,127,18.3,20.2,18,115.4
2024-09-21,131,19.6,25.5,19,159.2
2024-09-21,135,18.8,23.7,21,132.1
2024-09-21,221,16.4,19.7,18,77.6
2024-09-21,226,19.3,24.6,17,99.1
2024-09-22,127,16.7,25.2,0,0.0
2024-09-22,131,18.5,25.8,1,0.2
2024-09-22,135,18.5,23.3,0,0.0
2024-09-22,221,15.2,23.6,1,0.2
2024-09-22,226,18.5,24.2,0,0.0
2024-09-23,127,16.3,24.7,0,0.0
2024-09-23,131,17.8,25.7,0,0.0
2024-09-23,135,14.3,23.1,0,0.0
2024-09-23,221,12.7,22.3,0,0.0
2024-09-23,226,14.4,22.9,0,0.0
2024-09-24,127,14.6,26.3,0,0.0
2024-09-24,131,15.8,26.9,0,0.0
2024-09-24,135,11.3,24.2,0,0.0
2024-09-24,221,11.1,24.7,0,0.0
2024-09-24,226,12.4,24.5,0,0.0
2024-09-25,127,16.2,27.8,0,0.0
2024-09-25,131,20.0,28.3,0,0.0
2024-09-25,135,16.7,26.3,0,0.0
2024-09-25,221,13.8,25.9,0,0.0
2024-09-25,226,16.1,25.9,0,0.0
2024-09-26,127,19.3,28.0,0,0.0
2024-09-26,131,22.0,29.0,0,0.0
2024-09-26,135,17.2,28.2,0,0.0
2024-09-26,221,17.4,26.7,2,4.0
2024-09-26,226,18.6,27.7,0,0.0
2024-09-27,127,19.1,26.8,0,0.0
2024-09-27,131,20.7,28.4,0,0.0
2024-09-27,135,17.8,27.0,0,0.0
2024-09-27,221,17.6,26.4,0,0.0
2024-09-27,226,17.3,27.2,0,0.0
2024-09-28,127,20.2,27.1,0,0.0
2024-09-28,131,19.9,28.2,0,0.0
2024-09-28,135,16.2,23.4,0,0.0
2024-09-28,221,18.1,25.2,0,0.0
2024-09-28,226,16.3,25.0,0,0.0
2024-09-29,127,16.3,27.0,0,0.0
2024-09-29,131,19.5,28.2,0,0.0
2024-09-29,135,14.7,24.6,0,0.0
2024-09-29,221,14.4,24.8,0,0.0
2024-09-29,226,16.3,25.2,0,0.0
2024-09-30,127,14.0,26.8,0,0.0
2024-09-30,131,17.2,27.7,0,0.0
2024-09-30,135,12.1,25.5,0,0.0
2024-09-30,221,11.1,25.1,0,0.0
2024-09-30,226,11.9,26.0,0,0.0
2024-10-01,127,14.0,20.1,3,0.6000000000000001
2024-10-01,131,16.1,20.7,2,1.4
2024-10-01,135,12.6,23.3,2,1.2
2024-10-01,221,10.7,19.2,3,1.0
2024-10-01,226,12.9,21.0,0,0.0
2024-10-02,127,8.6,19.5,0,0.0
2024-10-02,131,12.4,20.0,0,0.0
2024-10-02,135,7.9,19.1,0,0.0
2024-10-02,221,7.1,18.8,0,0.0
2024-10-02,226,8.3,19.3,0,0.0
2024-10-03,127,7.5,17.1,6,10.5
2024-10-03,131,10.6,15.8,7,3.6
2024-10-03,135,7.1,16.2,6,4.3999999999999995
2024-10-03,221,6.5,17.0,5,7.3
2024-10-03,226,7.1,15.7,6,7.1
2024-10-04,127,10.7,22.2,0,0.0
2024-10-04,131,11.0,22.5,0,0.0
2024-10-04,135,8.8,20.7,0,0.0
2024-10-04,221,9.2,21.1,0,0.0
2024-10-04,226,9.4,21.7,0,0.0
2024-10-05,127,10.3,22.7,0,0.0
2024-10-05,131,11.6,23.2,0,0.0
2024-10-05,135,7.5,21.9,0,0.0
2024-10-05,221,7.7,21.9,0,0.0
2024-10-05,226,7.6,21.4,0,0.0
2024-10-06,127,11.3,18.0,2,0.2
2024-10-06,131,14.1,18.7,1,0.1
2024-10-06,135,10.8,18.4,2,0.2
2024-10-06,221,8.4,16.5,1,0.1
2024-10-06,226,10.6,18.3,2,0.30000000000000004
2024-10-07,127,13.8,19.3,1,0.3
2024-10-07,131,15.6,19.9,4,0.9
2024-10-07,135,13.1,18.7,4,2.9
2024-10-07,221,12.1,18.7,0,0.0
2024-10-07,226,13.2,18.6,4,2.5999999999999996
2024-10-08,127,12.0,22.0,0,0.0
2024-10-08,131,14.1,21.8,0,0.0
2024-10-08,135,12.6,21.4,0,0.0
2024-10-08,221,8.9,21.7,0,0.0
2024-10-08,226,12.2,22.0,0,0.0
2024-10-09,127,11.0,23.7,0,0.0
2024-10-09,131,14.1,23.8,0,0.0
2024-10-09,135,9.9,21.1,0,0.0
2024-10-09,221,9.7,22.0,0,0.0
2024-10-09,226,9.4,21.7,0,0.0
2024-10-10,127,11.3,22.1,0,0.0
2024-10-10,131,15.1,23.1,2,3.1999999999999997
2024-10-10,135,9.6,21.8,0,0.0
2024-10-10,221,9.1,20.7,0,0.0
2024-10-10,226,10.7,22.4,0,0.0
2024-10-11,127,11.0,23.0,0,0.0
2024-10-11,131,13.3,23.7,0,0.0
2024-10-11,135,10.2,22.7,0,0.0
2024-10-11,221,8.5,22.0,0,0.0
2024-10-11,226,9.8,22.5,0,0.0
2024-10-12,127,10.4,22.6,0,0.0
2024-10-12,131,13.0,23.7,0,0.0
2024-10-12,135,9.1,22.9,0,0.0
2024-10-12,221,7.5,21.3,0,0.0
2024-10-12,226,8.6,22.8,1,0.1
2024-10-13,127,8.3,23.4,0,0.0
2024-10-13,131,12.3,23.6,0,0.0
2024-10-13,135,7.8,21.6,0,0.0
2024-10-13,221,7.6,21.3,0,0.0
2024-10-13,226,6.9,21.3,0,0.0
2024-10-14,127,14.6,18.6,5,1.9000000000000001
2024-10-14,131,17.5,19.6,10,5.0
2024-10-14,135,14.6,18.7,11,10.2
2024-10-14,221,12.9,18.4,2,0.5
2024-10-14,226,14.2,18.6,11,7.3
2024-10-15,127,15.8,19.8,9,12.0
2024-10-15,131,17.2,20.5,12,11.6
2024-10-15,135,15.6,18.7,8,9.4
2024-10-15,221,13.7,19.0,8,8.8
2024-10-15,226,15.7,19.4,10,25.1
2024-10-16,127,15.2,23.5,0,0.0
2024-10-16,131,17.1,23.8,0,0.0
2024-10-16,135,14.3,22.7,0,0.0
2024-10-16,221,12.4,21.9,0,0.0
2024-10-16,226,13.8,22.3,0,0.0
2024-10-17,127,15.1,23.8,0,0.0
2024-10-17,131,14.6,25.4,0,0.0
2024-10-17,135,14.0,21.2,0,0.0
2024-10-17,221,10.8,22.6,0,0.0
2024-10-17,226,12.1,22.4,0,0.0
2024-10-18,127,15.5,20.3,11,74.5
2024-10-18,131,17.7,22.5,10,69.5
2024-10-18,135,14.3,20.3,7,4.6
2024-10-18,221,13.5,17.9,10,69.5
2024-10-18,226,14.1,20.5,8,26.8
2024-10-19,127,12.8,19.3,6,9.700000000000001
2024-10-19,131,14.3,22.0,6,6.3
2024-10-19,135,11.1,20.8,9,13.200000000000001
2024-10-19,221,10.5,18.7,5,8.7
2024-10-19,226,12.1,22.7,3,1.2
2024-10-20,127,10.3,16.6,0,0.0
2024-10-20,131,11.5,16.7,0,0.0
2024-10-20,135,9.8,13.5,0,0.0
2024-10-20,221,7.5,14.2,0,0.0
2024-10-20,226,10.3,14.4,0,0.0
2024-10-21,127,7.5,19.7,1,0.2
2024-10-21,131,9.3,19.2,0,0.0
2024-10-21,135,7.9,16.5,4,1.5
2024-10-21,221,5.3,18.6,0,0.0
2024-10-21,226,7.7,17.6,2,0.4
2024-10-22,127,14.8,17.7,19,9.7
2024-10-22,131,15.8,18.8,18,8.8
2024-10-22,135,13.1,17.4,17,23.9
2024-10-22,221,13.4,17.0,18,14.6
2024-10-22,226,13.9,18.9,20,23.099999999999998
2024-10-23,127,11.0,17.2,4,2.9
2024-10-23,131,12.6,18.0,3,1.3
2024-10-23,135,10.6,17.2,2,0.6
2024-10-23,221,10.5,16.4,7,3.1999999999999997
2024-10-23,226,9.7,17.0,4,3.2
2024-10-24,127,6.9,17.5,0,0.0
2024-10-24,131,8.8,18.8,0,0.0
2024-10-24,135,6.1,17.3,0,0.0
2024-10-24,221,4.0,17.5,0,0.0
2024-10-24,226,5.2,17.7,0,0.0
2024-10-25,127,6.3,20.7,0,0.0
2024-10-25,131,9.1,21.6,0,0.0
2024-10-25,135,5.4,18.2,0,0.0
2024-10-25,221,4.1,20.0,0,0.0
2024-10-25,226,4.6,19.2,0,0.0
2024-10-26,127,8.1,23.6,0,0.0
2024-10-26,131,12.0,23.6,0,0.0
2024-10-26,135,11.6,20.4,0,0.0
2024-10-26,221,6.5,22.1,0,0.0
2024-10-26,226,8.7,21.5,0,0.0
2024-10-27,127,10.6,19.0,2,0.30000000000000004
2024-10-27,131,14.3,19.4,1,1.0
2024-10-27,135,9.3,15.1,7,1.8
2024-10-27,221,9.1,17.7,2,0.39999999999999997
2024-10-27,226,10.0,17.3,2,2.1
2024-10-28,127,11.8,18.1,0,0.0
2024-10-28,131,13.5,18.5,0,0.0
2024-10-28,135,10.0,15.0,2,1.0
2024-10-28,221,8.4,18.1,0,0.0
2024-10-28,226,10.8,16.5,0,0.0
2024-10-29,127,10.6,19.9,0,0.0
2024-10-29,131,13.3,20.1,0,0.0
2024-10-29,135,7.4,17.0,0,0.0
2024-10-29,221,7.5,18.4,0,0.0
2024-10-29,226,10.3,18.0,0,0.0
2024-10-30,127,8.3,20.8,0,0.0
2024-10-30,131,12.1,21.7,0,0.0
2024-10-30,135,7.3,20.1,0,0.0
2024-10-30,221,6.3,19.7,0,0.0
2024-10-30,226,7.8,20.7,0,0.0
2024-10-31,127,6.9,22.0,0,0.0
2024-10-31,131,10.6,22.4,0,0.0
2024-10-31,135,7.2,19.6,0,0.0
2024-10-31,221,5.3,20.4,0,0.0
2024-10-31,226,5.6,20.9,0,0.0
2024-11-01,127,9.3,15.1,2,1.1
2024-11-01,131,13.0,15.6,2,2.2
2024-11-01,221,7.8,13.6,1,0.3
2024-11-01,226,9.4,16.3,3,2.0
2024-11-02,127,13.0,23.8,0,0.0
2024-11-02,131,13.3,23.7,2,0.8
2024-11-02,221,9.7,21.1,0,0.0
2024-11-02,226,12.1,22.9,1,0.1
2024-11-03,127,8.4,21.8,0,0.0
2024-11-03,131,12.6,23.1,0,0.0
2024-11-03,221,5.8,20.1,0,0.0
2024-11-03,226,7.8,20.6,0,0.0
2024-11-04,127,7.5,20.2,1,0.1
2024-11-04,131,11.6,20.9,0,0.0
2024-11-04,221,6.0,19.6,2,0.2
2024-11-04,226,7.4,19.6,1,0.3
2024-11-05,127,5.6,15.0,0,0.0
2024-11-05,131,8.4,15.1,0,0.0
2024-11-05,221,4.4,15.3,0,0.0
2024-11-05,226,5.6,14.8,0,0.0
2024-11-06,127,-1.0,13.0,0,0.0
2024-11-06,131,4.7,13.3,0,0.0
2024-11-06,221,-1.8,12.0,0,0.0
2024-11-06,226,-0.6,12.7,0,0.0
2024-11-07,127,-1.3,15.5,0,0.0
2024-11-07,131,2.0,15.7,0,0.0
2024-11-07,221,-2.8,15.3,0,0.0
2024-11-07,226,-2.0,16.6,0,0.0
2024-11-08,127,1.0,18.4,0,0.0
2024-11-08,131,4.4,18.2,0,0.0
2024-11-08,221,0.1,16.2,0,0.0
2024-11-08,226,0.6,17.7,0,0.0
2024-11-09,127,5.2,20.2,0,0.0
2024-11-09,131,8.6,19.5,0,0.0
2024-11-09,221,4.6,17.9,0,0.0
2024-11-09,226,4.8,18.3,0,0.0
2024-11-10,127,7.0,19.7,0,0.0
2024-11-10,131,10.8,20.4,0,0.0
2024-11-10,221,5.4,18.4,0,0.0
2024-11-10,226,7.2,19.4,0,0.0
2024-11-11,127,5.9,20.1,0,0.0
2024-11-11,131,8.8,21.2,0,0.0
2024-11-11,221,3.2,19.5,0,0.0
2024-11-11,226,3.9,20.2,0,0.0
2024-11-12,127,7.0,18.8,0,0.0
2024-11-12,131,11.8,19.6,0,0.0
2024-11-12,221,4.7,18.7,0,0.0
2024-11-12,226,6.7,18.8,0,0.0
2024-11-13,127,3.7,20.2,0,0.0
2024-11-13,131,8.3,20.8,0,0.0
2024-11-13,221,2.2,17.7,0,0.0
2024-11-13,226,2.8,18.7,0,0.0
2024-11-14,127,7.6,18.3,1,0.3
2024-11-14,131,11.5,19.7,0,0.0
2024-11-14,221,5.7,16.9,1,0.4
2024-11-14,226,6.4,17.5,0,0.0
2024-11-15,127,10.5,19.1,3,2.8000000000000003
2024-11-15,131,13.1,21.5,2,2.8
2024-11-15,221,9.6,18.0,2,2.3000000000000003
2024-11-15,226,9.3,18.3,3,4.7
2024-11-16,127,9.8,22.8,1,0.2
2024-11-16,131,12.8,23.1,1,0.2
2024-11-16,221,8.3,20.7,1,0.2
2024-11-16,226,8.4,22.1,0,0.0
2024-11-17,127,1.2,15.3,1,0.7
2024-11-17,131,5.0,15.6,1,1.7
2024-11-17,221,2.1,14.6,1,0.9
2024-11-17,226,0.5,15.1,1,0.4
2024-11-18,127,-3.6,7.0,0,0.0
2024-11-18,131,1.5,7.5,0,0.0
2024-11-18,221,-4.2,6.8,0,0.0
2024-11-18,226,-3.4,6.9,0,0.0
2024-11-19,127,-3.5,12.1,0,0.0
2024-11-19,131,-0.2,14.0,0,0.0
2024-11-19,221,-4.4,9.9,0,0.0
2024-11-19,226,-4.5,11.5,0,0.0
2024-11-20,127,-0.7,10.0,0,0.0
2024-11-20,131,2.6,10.7,0,0.0
2024-11-20,221,-2.6,10.3,0,0.0
2024-11-20,226,-1.5,10.8,0,0.0
2024-11-21,127,2.5,13.0,1,0.2
2024-11-21,131,6.1,13.6,0,0.0
2024-11-21,221,0.0,10.9,1,0.2
2024-11-21,226,3.3,12.7,0,0.0
2024-11-22,127,0.6,10.3,0,0.0
2024-11-22,131,5.3,11.0,0,0.0
2024-11-22,221,-1.7,9.7,0,0.0
2024-11-22,226,-0.2,10.6,0,0.0
2024-11-23,127,-3.0,12.0,0,0.0
2024-11-23,131,1.7,12.1,0,0.0
2024-11-23,221,-4.1,10.9,0,0.0
2024-11-23,226,-3.2,11.1,0,0.0
2024-11-24,127,-1.7,12.6,0,0.0
2024-11-24,131,2.4,13.7,0,0.0
2024-11-24,221,-3.1,11.3,0,0.0
2024-11-24,226,-1.8,13.4,0,0.0
2024-11-25,127,-1.1,15.1,0,0.0
2024-11-25,131,3.5,16.7,0,0.0
2024-11-25,221,-2.8,13.5,0,0.0
2024-11-25,226,-1.5,13.8,0,0.0
2024-11-26,127,4.9,12.6,5,22.4
2024-11-26,131,5.0,12.1,4,21.2
2024-11-26,221,3.3,9.2,4,20.3
2024-11-26,226,4.3,10.5,5,14.4
2024-11-27,127,-1.8,4.4,5,8.0
2024-11-27,131,0.5,4.9,7,7.4
2024-11-27,221,-2.2,3.0,5,4.4
2024-11-27,226,0.6,4.7,7,4.5
2024-11-28,127,-1.8,1.5,6,13.0
2024-11-28,131,1.0,4.8,6,4.8
2024-11-28,221,-2.7,1.0,6,12.7
2024-11-28,226,0.6,5.9,6,2.4
2024-11-29,127,-4.7,3.5,1,0.2
2024-11-29,131,0.0,4.7,1,0.1
2024-11-29,221,-9.4,1.6,1,0.2
2024-11-29,226,-1.7,4.0,2,0.7999999999999999
2024-11-30,127,-3.3,4.5,1,0.1
2024-11-30,131,0.6,7.4,0,0.0
2024-11-30,221,-4.2,4.3,0,0.0
2024-11-30,226,-2.0,8.5,0,0.0
2024-12-01,221,-0.9,7.8,0,0.0
2024-12-02,221,0.7,11.4,1,0.7
2024-12-03,221,-4.9,3.5,0,0.0
2024-12-04,221,-5.4,4.1,0,0.0
2024-12-05,221,-3.3,5.4,0,0.0
2024-12-06,221,-3.3,4.7,0,0.0
2024-12-07,221,-5.4,2.7,0,0.0
2024-12-08,221,-8.4,1.9,0,0.0
2024-12-09,221,-9.7,4.6,0,0.0
2024-12-10,221,-8.6,4.8,0,0.0
2024-12-11,221,-4.1,7.3,0,0.0
2024-12-12,221,-7.5,3.9,0,0.0
2024-12-13,221,-3.5,4.0,0,0.0
2024-12-14,221,-9.3,1.2,0,0.0
2024-12-15,221,-5.6,2.9,0,0.0
2024-12-16,221,-9.2,2.4,0,0.0
2024-12-17,221,-7.9,2.1,0,0.0
2024-12-18,221,-9.9,-0.5,0,0.0
2024-12-19,221,-11.6,2.4,0,0.0
2024-12-20,221,-8.0,1.6,0,0.0
2024-12-21,221,-4.0,0.8,4,2.1
2024-12-22,221,-11.9,-2.2,0,0.0
2024-12-23,221,-12.9,3.6,0,0.0
2024-12-24,221,-10.5,1.9,0,0.0
2024-12-25,221,-8.6,3.4,0,0.0
2024-12-26,221,-3.9,2.9,2,0.2
2024-12-27,221,-9.4,-0.6,0,0.0
2024-12-28,221,-10.0,-1.4,0,0.0
2024-12-29,221,-9.6,3.7,0,0.0
2024-12-30,221,-2.2,6.6,1,0.1
2024-12-31,221,-7.0,5.0,0,0.0
