기준년월,행정동명,방문자 구분,방문자 수
20230822,묵호동,전체방문자(a+b),9936.0
20230822,조양동,전체방문자(a+b),49462.0
20230822,사내면,외지인방문자(b),3640.0
20230822,고한읍,현지인방문자(a),5058.0
20230822,봉평면,외지인방문자(b),10700.0
20230822,공근면,외지인방문자(b),1788.0
20230822,천곡동,외지인방문자(b),10500.0
20230822,천곡동,전체방문자(a+b),44107.0
20230822,청일면,전체방문자(a+b),1550.0
20230822,청일면,외지인방문자(b),721.0
20230822,조양동,현지인방문자(a),30306.0
20230822,김화읍,전체방문자(a+b),2814.0
20230822,공근면,현지인방문자(a),1890.0
20230822,영월읍,외지인방문자(b),8967.0
20230822,경포동,전체방문자(a+b),43740.0
20230822,고한읍,외지인방문자(b),6366.0
20230822,죽왕면,외지인방문자(b),8736.0
20230822,조양동,외지인방문자(b),19156.0
20230822,효자1동,현지인방문자(a),1690.0
20230822,영월읍,전체방문자(a+b),24980.0
20230822,청일면,현지인방문자(a),830.0
20230822,황지동,외지인방문자(b),3878.0
20230822,봉평면,현지인방문자(a),5957.0
20230822,양구읍,외지인방문자(b),4778.0
20230822,황지동,전체방문자(a+b),18162.0
20230822,둔내면,전체방문자(a+b),15050.0
20230822,김화읍,현지인방문자(a),2020.0
20230822,발한동,현지인방문자(a),8186.0
20230822,영월읍,현지인방문자(a),16012.0
20230822,사내면,전체방문자(a+b),7472.0
20230822,용평면,현지인방문자(a),4368.0
20230822,대화면,전체방문자(a+b),5943.0
20230822,정선읍,전체방문자(a+b),19610.0
20230822,홍천읍,전체방문자(a+b),39613.0
20230822,홍천읍,현지인방문자(a),29410.0
20230822,묵호동,외지인방문자(b),5327.0
20230822,고한읍,전체방문자(a+b),11424.0
20230822,강동면,외지인방문자(b),8508.0
20230822,양구읍,현지인방문자(a),14494.0
20230822,죽왕면,현지인방문자(a),5050.0
20230822,경포동,외지인방문자(b),21714.0
20230822,용평면,전체방문자(a+b),14826.0
20230822,홍천읍,외지인방문자(b),10202.0
20230822,대화면,외지인방문자(b),1519.0
20230822,용평면,외지인방문자(b),10458.0
20230822,정선읍,외지인방문자(b),7136.0
20230822,경포동,현지인방문자(a),22026.0
20230822,발한동,전체방문자(a+b),10846.0
20230822,강동면,현지인방문자(a),7399.0
20230822,강동면,전체방문자(a+b),15908.0
20230822,대화면,현지인방문자(a),4424.0
20230822,효자1동,전체방문자(a+b),2558.0
20230822,황지동,현지인방문자(a),14284.0
20230822,사북읍,현지인방문자(a),6482.0
20230822,효자1동,외지인방문자(b),868.0
20230822,봉평면,전체방문자(a+b),16656.0
20230822,사북읍,전체방문자(a+b),17941.0
20230822,사북읍,외지인방문자(b),11459.0
20230822,김화읍,외지인방문자(b),794.0
20230822,둔내면,외지인방문자(b),11134.0
20230822,사내면,현지인방문자(a),3832.0
20230822,둔내면,현지인방문자(a),3916.0
20230822,정선읍,현지인방문자(a),12474.0
20230822,천곡동,현지인방문자(a),33607.0
20230822,죽왕면,전체방문자(a+b),13786.0
20230822,양구읍,전체방문자(a+b),19271.0
20230822,공근면,전체방문자(a+b),3678.0
20230823,조양동,현지인방문자(a),29715.0
20230823,천곡동,전체방문자(a+b),43340.0
20230823,묵호동,외지인방문자(b),4652.0
20230823,영월읍,전체방문자(a+b),24216.0
20230823,영월읍,외지인방문자(b),8442.0
20230823,봉평면,외지인방문자(b),8519.0
20230823,둔내면,현지인방문자(a),3902.0
20230823,강동면,외지인방문자(b),7525.0
20230823,강동면,전체방문자(a+b),14812.0
20230823,사내면,현지인방문자(a),3672.0
20230823,김화읍,외지인방문자(b),738.0
20230823,둔내면,전체방문자(a+b),10790.0
20230823,둔내면,외지인방문자(b),6888.0
20230823,발한동,현지인방문자(a),8603.0
20230823,발한동,전체방문자(a+b),11232.0
20230823,발한동,외지인방문자(b),2628.0
20230823,묵호동,전체방문자(a+b),8866.0
20230823,묵호동,현지인방문자(a),4214.0
20230823,대화면,전체방문자(a+b),5974.0
20230823,고한읍,전체방문자(a+b),10734.0
20230823,고한읍,외지인방문자(b),5530.0
20230823,홍천읍,전체방문자(a+b),38650.0
20230823,정선읍,전체방문자(a+b),15382.0
20230823,홍천읍,외지인방문자(b),9576.0
20230823,용평면,외지인방문자(b),9443.0
20230823,용평면,전체방문자(a+b),13492.0
20230823,용평면,현지인방문자(a),4050.0
20230823,정선읍,현지인방문자(a),11826.0
20230823,양구읍,전체방문자(a+b),18368.0
20230823,양구읍,현지인방문자(a),13962.0
20230823,고한읍,현지인방문자(a),5204.0
20230823,천곡동,현지인방문자(a),33110.0
20230823,사북읍,현지인방문자(a),6332.0
20230823,사내면,전체방문자(a+b),7130.0
20230823,김화읍,전체방문자(a+b),2706.0
20230823,청일면,현지인방문자(a),850.0
20230823,봉평면,전체방문자(a+b),13783.0
20230823,황지동,외지인방문자(b),3892.0
20230823,황지동,전체방문자(a+b),17602.0
20230823,황지동,현지인방문자(a),13710.0
20230823,효자1동,현지인방문자(a),1648.0
20230823,효자1동,외지인방문자(b),1530.0
20230823,사북읍,외지인방문자(b),11204.0
20230823,효자1동,전체방문자(a+b),3178.0
20230823,공근면,전체방문자(a+b),3146.0
20230823,공근면,현지인방문자(a),1750.0
20230823,공근면,외지인방문자(b),1396.0
20230823,대화면,현지인방문자(a),4400.0
20230823,천곡동,외지인방문자(b),10230.0
20230823,대화면,외지인방문자(b),1575.0
20230823,경포동,전체방문자(a+b),39960.0
20230823,경포동,외지인방문자(b),19036.0
20230823,죽왕면,현지인방문자(a),4732.0
20230823,홍천읍,현지인방문자(a),29074.0
20230823,김화읍,현지인방문자(a),1967.0
20230823,경포동,현지인방문자(a),20923.0
20230823,죽왕면,전체방문자(a+b),11487.0
20230823,강동면,현지인방문자(a),7287.0
20230823,사북읍,전체방문자(a+b),17535.0
20230823,청일면,전체방문자(a+b),1372.0
20230823,청일면,외지인방문자(b),522.0
20230823,사내면,외지인방문자(b),3458.0
20230823,죽왕면,외지인방문자(b),6755.0
20230823,정선읍,외지인방문자(b),3556.0
20230823,조양동,외지인방문자(b),16527.0
20230823,영월읍,현지인방문자(a),15774.0
20230823,봉평면,현지인방문자(a),5264.0
20230823,조양동,전체방문자(a+b),46242.0
20230823,양구읍,외지인방문자(b),4406.0
20230824,효자1동,전체방문자(a+b),2650.0
20230824,효자1동,현지인방문자(a),1726.0
20230824,청일면,외지인방문자(b),570.0
20230824,청일면,전체방문자(a+b),1379.0
20230824,청일면,현지인방문자(a),808.0
20230824,효자1동,외지인방문자(b),924.0
20230824,홍천읍,외지인방문자(b),9460.0
20230824,홍천읍,전체방문자(a+b),38857.0
20230824,영월읍,현지인방문자(a),15603.0
20230824,강동면,외지인방문자(b),6702.0
20230824,고한읍,전체방문자(a+b),10118.0
20230824,공근면,외지인방문자(b),1194.0
20230824,공근면,전체방문자(a+b),2835.0
20230824,사내면,외지인방문자(b),3542.0
20230824,천곡동,현지인방문자(a),32624.0
20230824,죽왕면,외지인방문자(b),5982.0
20230824,둔내면,현지인방문자(a),3913.0
20230824,조양동,현지인방문자(a),29886.0
20230824,조양동,전체방문자(a+b),46669.0
20230824,봉평면,전체방문자(a+b),13013.0
20230824,고한읍,외지인방문자(b),5250.0
20230824,홍천읍,현지인방문자(a),29396.0
20230824,발한동,외지인방문자(b),2488.0
20230824,발한동,현지인방문자(a),8662.0
20230824,발한동,전체방문자(a+b),11151.0
20230824,황지동,외지인방문자(b),3720.0
20230824,황지동,현지인방문자(a),13366.0
20230824,정선읍,현지인방문자(a),11652.0
20230824,정선읍,외지인방문자(b),3328.0
20230824,정선읍,전체방문자(a+b),14980.0
20230824,조양동,외지인방문자(b),16782.0
20230824,사내면,현지인방문자(a),3766.0
20230824,천곡동,전체방문자(a+b),42371.0
20230824,사내면,전체방문자(a+b),7308.0
20230824,영월읍,외지인방문자(b),8522.0
20230824,고한읍,현지인방문자(a),4868.0
20230824,강동면,현지인방문자(a),6244.0
20230824,경포동,외지인방문자(b),18554.0
20230824,양구읍,전체방문자(a+b),18312.0
20230824,둔내면,외지인방문자(b),6570.0
20230824,죽왕면,현지인방문자(a),4487.0
20230824,대화면,전체방문자(a+b),5957.0
20230824,대화면,현지인방문자(a),4386.0
20230824,김화읍,외지인방문자(b),875.0
20230824,김화읍,전체방문자(a+b),2779.0
20230824,김화읍,현지인방문자(a),1904.0
20230824,용평면,외지인방문자(b),8505.0
20230824,용평면,전체방문자(a+b),12436.0
20230824,용평면,현지인방문자(a),3930.0
20230824,둔내면,전체방문자(a+b),10482.0
20230824,양구읍,현지인방문자(a),13968.0
20230824,천곡동,외지인방문자(b),9748.0
20230824,양구읍,외지인방문자(b),4344.0
20230824,강동면,전체방문자(a+b),12946.0
20230824,봉평면,현지인방문자(a),5260.0
20230824,봉평면,외지인방문자(b),7752.0
20230824,죽왕면,전체방문자(a+b),10468.0
20230824,공근면,현지인방문자(a),1642.0
20230824,황지동,전체방문자(a+b),17087.0
20230824,사북읍,외지인방문자(b),10006.0
20230824,경포동,현지인방문자(a),19352.0
20230824,묵호동,외지인방문자(b),3997.0
20230824,묵호동,전체방문자(a+b),8022.0
20230824,묵호동,현지인방문자(a),4025.0
20230824,사북읍,전체방문자(a+b),16037.0
20230824,사북읍,현지인방문자(a),6030.0
20230824,영월읍,전체방문자(a+b),24126.0
20230824,경포동,전체방문자(a+b),37905.0
20230824,대화면,외지인방문자(b),1572.0
20230825,강동면,전체방문자(a+b),15694.0
20230825,강동면,현지인방문자(a),7049.0
20230825,김화읍,전체방문자(a+b),3504.0
20230825,경포동,전체방문자(a+b),45868.0
20230825,경포동,외지인방문자(b),23734.0
20230825,고한읍,현지인방문자(a),4946.0
20230825,청일면,전체방문자(a+b),1928.0
20230825,사북읍,외지인방문자(b),12439.0
20230825,청일면,현지인방문자(a),906.0
20230825,경포동,현지인방문자(a),22134.0
20230825,홍천읍,전체방문자(a+b),43130.0
20230825,죽왕면,전체방문자(a+b),15603.0
20230825,강동면,외지인방문자(b),8645.0
20230825,양구읍,외지인방문자(b),5092.0
20230825,둔내면,현지인방문자(a),4333.0
20230825,묵호동,전체방문자(a+b),10798.0
20230825,양구읍,현지인방문자(a),15396.0
20230825,발한동,전체방문자(a+b),11602.0
20230825,고한읍,외지인방문자(b),7168.0
20230825,죽왕면,현지인방문자(a),5334.0
20230825,대화면,전체방문자(a+b),6766.0
20230825,죽왕면,외지인방문자(b),10269.0
20230825,홍천읍,현지인방문자(a),30744.0
20230825,사내면,전체방문자(a+b),7346.0
20230825,사내면,현지인방문자(a),4070.0
20230825,대화면,외지인방문자(b),2082.0
20230825,홍천읍,외지인방문자(b),12386.0
20230825,사내면,외지인방문자(b),3276.0
20230825,고한읍,전체방문자(a+b),12114.0
20230825,둔내면,외지인방문자(b),9642.0
20230825,정선읍,전체방문자(a+b),16720.0
20230825,양구읍,전체방문자(a+b),20489.0
20230825,봉평면,외지인방문자(b),10822.0
20230825,효자1동,전체방문자(a+b),2149.0
20230825,발한동,외지인방문자(b),2884.0
20230825,조양동,전체방문자(a+b),52860.0
20230825,사북읍,전체방문자(a+b),18655.0
20230825,사북읍,현지인방문자(a),6216.0
20230825,김화읍,현지인방문자(a),2328.0
20230825,김화읍,외지인방문자(b),1176.0
20230825,묵호동,현지인방문자(a),4718.0
20230825,묵호동,외지인방문자(b),6080.0
20230825,청일면,외지인방문자(b),1022.0
20230825,용평면,외지인방문자(b),12128.0
20230825,정선읍,외지인방문자(b),4858.0
20230825,영월읍,전체방문자(a+b),26862.0
20230825,용평면,현지인방문자(a),4330.0
20230825,효자1동,현지인방문자(a),1796.0
20230825,조양동,외지인방문자(b),21203.0
20230825,효자1동,외지인방문자(b),354.0
20230825,봉평면,현지인방문자(a),5660.0
20230825,천곡동,전체방문자(a+b),46634.0
20230825,영월읍,외지인방문자(b),10731.0
20230825,공근면,현지인방문자(a),2656.0
20230825,봉평면,전체방문자(a+b),16482.0
20230825,대화면,현지인방문자(a),4683.0
20230825,발한동,현지인방문자(a),8718.0
20230825,공근면,외지인방문자(b),2278.0
20230825,공근면,전체방문자(a+b),4935.0
20230825,황지동,전체방문자(a+b),20349.0
20230825,황지동,외지인방문자(b),4784.0
20230825,황지동,현지인방문자(a),15564.0
20230825,정선읍,현지인방문자(a),11862.0
20230825,용평면,전체방문자(a+b),16457.0
20230825,천곡동,외지인방문자(b),11914.0
20230825,영월읍,현지인방문자(a),16132.0
20230825,천곡동,현지인방문자(a),34720.0
20230825,조양동,현지인방문자(a),31658.0
20230825,둔내면,전체방문자(a+b),13976.0
20230826,대화면,외지인방문자(b),3510.0
20230826,경포동,전체방문자(a+b),57295.0
20230826,둔내면,외지인방문자(b),14318.0
20230826,대화면,현지인방문자(a),4319.0
20230826,정선읍,전체방문자(a+b),18851.0
20230826,정선읍,현지인방문자(a),9866.0
20230826,강동면,외지인방문자(b),14346.0
20230826,경포동,현지인방문자(a),20206.0
20230826,강동면,현지인방문자(a),6730.0
20230826,경포동,외지인방문자(b),37090.0
20230826,강동면,전체방문자(a+b),21077.0
20230826,조양동,외지인방문자(b),33190.0
20230826,청일면,외지인방문자(b),2348.0
20230826,효자1동,외지인방문자(b),630.0
20230826,조양동,전체방문자(a+b),62020.0
20230826,고한읍,현지인방문자(a),4529.0
20230826,홍천읍,외지인방문자(b),21371.0
20230826,둔내면,현지인방문자(a),3734.0
20230826,둔내면,전체방문자(a+b),18053.0
20230826,발한동,전체방문자(a+b),11326.0
20230826,황지동,외지인방문자(b),6822.0
20230826,봉평면,현지인방문자(a),5456.0
20230826,황지동,전체방문자(a+b),19082.0
20230826,발한동,외지인방문자(b),4627.0
20230826,묵호동,전체방문자(a+b),17353.0
20230826,발한동,현지인방문자(a),6699.0
20230826,봉평면,전체방문자(a+b),25056.0
20230826,용평면,외지인방문자(b),23104.0
20230826,묵호동,외지인방문자(b),12092.0
20230826,묵호동,현지인방문자(a),5260.0
20230826,정선읍,외지인방문자(b),8984.0
20230826,공근면,전체방문자(a+b),6464.0
20230826,공근면,외지인방문자(b),4011.0
20230826,공근면,현지인방문자(a),2454.0
20230826,봉평면,외지인방문자(b),19600.0
20230826,효자1동,전체방문자(a+b),2558.0
20230826,고한읍,외지인방문자(b),11722.0
20230826,고한읍,전체방문자(a+b),16250.0
20230826,효자1동,현지인방문자(a),1928.0
20230826,사북읍,외지인방문자(b),19610.0
20230826,황지동,현지인방문자(a),12260.0
20230826,청일면,현지인방문자(a),840.0
20230826,용평면,전체방문자(a+b),26810.0
20230826,양구읍,외지인방문자(b),6944.0
20230826,영월읍,전체방문자(a+b),31486.0
20230826,용평면,현지인방문자(a),3706.0
20230826,홍천읍,전체방문자(a+b),48086.0
20230826,죽왕면,현지인방문자(a),4518.0
20230826,양구읍,현지인방문자(a),12348.0
20230826,죽왕면,외지인방문자(b),19614.0
20230826,죽왕면,전체방문자(a+b),24132.0
20230826,사내면,전체방문자(a+b),9558.0
20230826,양구읍,전체방문자(a+b),19292.0
20230826,대화면,전체방문자(a+b),7830.0
20230826,홍천읍,현지인방문자(a),26716.0
20230826,청일면,전체방문자(a+b),3188.0
20230826,천곡동,외지인방문자(b),16737.0
20230826,사북읍,현지인방문자(a),5316.0
20230826,조양동,현지인방문자(a),28830.0
20230826,사북읍,전체방문자(a+b),24927.0
20230826,김화읍,전체방문자(a+b),3966.0
20230826,사내면,현지인방문자(a),3126.0
20230826,김화읍,현지인방문자(a),2034.0
20230826,김화읍,외지인방문자(b),1932.0
20230826,영월읍,외지인방문자(b),18120.0
20230826,천곡동,현지인방문자(a),30867.0
20230826,천곡동,전체방문자(a+b),47604.0
20230826,사내면,외지인방문자(b),6433.0
20230826,영월읍,현지인방문자(a),13366.0
20230827,발한동,현지인방문자(a),5803.0
20230827,대화면,전체방문자(a+b),6506.0
20230827,고한읍,현지인방문자(a),4529.0
20230827,발한동,외지인방문자(b),3748.0
20230827,둔내면,전체방문자(a+b),18330.0
20230827,천곡동,전체방문자(a+b),39277.0
20230827,용평면,전체방문자(a+b),27276.0
20230827,대화면,외지인방문자(b),2989.0
20230827,경포동,외지인방문자(b),33316.0
20230827,효자1동,전체방문자(a+b),1813.0
20230827,김화읍,전체방문자(a+b),3784.0
20230827,김화읍,현지인방문자(a),1799.0
20230827,사내면,현지인방문자(a),3241.0
20230827,효자1동,현지인방문자(a),1446.0
20230827,발한동,전체방문자(a+b),9552.0
20230827,대화면,현지인방문자(a),3518.0
20230827,용평면,외지인방문자(b),23824.0
20230827,사내면,전체방문자(a+b),10241.0
20230827,묵호동,외지인방문자(b),9989.0
20230827,묵호동,전체방문자(a+b),14794.0
20230827,영월읍,외지인방문자(b),16240.0
20230827,묵호동,현지인방문자(a),4806.0
20230827,황지동,현지인방문자(a),10430.0
20230827,황지동,전체방문자(a+b),16254.0
20230827,공근면,전체방문자(a+b),5215.0
20230827,영월읍,전체방문자(a+b),29284.0
20230827,정선읍,외지인방문자(b),12498.0
20230827,정선읍,전체방문자(a+b),22334.0
20230827,강동면,현지인방문자(a),6752.0
20230827,양구읍,전체방문자(a+b),17748.0
20230827,조양동,외지인방문자(b),27962.0
20230827,조양동,전체방문자(a+b),55702.0
20230827,사북읍,전체방문자(a+b),21486.0
20230827,사북읍,현지인방문자(a),4890.0
20230827,사북읍,외지인방문자(b),16597.0
20230827,천곡동,현지인방문자(a),26474.0
20230827,청일면,외지인방문자(b),2079.0
20230827,공근면,현지인방문자(a),1984.0
20230827,공근면,외지인방문자(b),3230.0
20230827,천곡동,외지인방문자(b),12803.0
20230827,김화읍,외지인방문자(b),1984.0
20230827,청일면,현지인방문자(a),924.0
20230827,청일면,전체방문자(a+b),3003.0
20230827,죽왕면,외지인방문자(b),15897.0
20230827,죽왕면,전체방문자(a+b),20496.0
20230827,죽왕면,현지인방문자(a),4599.0
20230827,홍천읍,외지인방문자(b),16020.0
20230827,홍천읍,전체방문자(a+b),40348.0
20230827,홍천읍,현지인방문자(a),24328.0
20230827,정선읍,현지인방문자(a),9835.0
20230827,용평면,현지인방문자(a),3451.0
20230827,황지동,외지인방문자(b),5824.0
20230827,둔내면,현지인방문자(a),3668.0
20230827,사내면,외지인방문자(b),7000.0
20230827,고한읍,외지인방문자(b),11179.0
20230827,고한읍,전체방문자(a+b),15708.0
20230827,강동면,전체방문자(a+b),20062.0
20230827,둔내면,외지인방문자(b),14662.0
20230827,조양동,현지인방문자(a),27741.0
20230827,양구읍,외지인방문자(b),5677.0
20230827,효자1동,외지인방문자(b),368.0
20230827,강동면,외지인방문자(b),13310.0
20230827,영월읍,현지인방문자(a),13044.0
20230827,양구읍,현지인방문자(a),12072.0
20230827,봉평면,외지인방문자(b),19439.0
20230827,봉평면,현지인방문자(a),5761.0
20230827,봉평면,전체방문자(a+b),25200.0
20230827,경포동,현지인방문자(a),21525.0
20230827,경포동,전체방문자(a+b),54842.0
20230828,강동면,전체방문자(a+b),13976.0
20230828,둔내면,전체방문자(a+b),11410.0
20230828,강동면,외지인방문자(b),7928.0
20230828,고한읍,외지인방문자(b),5212.0
20230828,고한읍,전체방문자(a+b),10164.0
20230828,고한읍,현지인방문자(a),4952.0
20230828,발한동,외지인방문자(b),2440.0
20230828,봉평면,현지인방문자(a),5474.0
20230828,양구읍,전체방문자(a+b),17742.0
20230828,김화읍,현지인방문자(a),1992.0
20230828,묵호동,현지인방문자(a),3812.0
20230828,홍천읍,전체방문자(a+b),40313.0
20230828,공근면,외지인방문자(b),1393.0
20230828,묵호동,전체방문자(a+b),7896.0
20230828,사북읍,외지인방문자(b),10206.0
20230828,사북읍,전체방문자(a+b),16422.0
20230828,사북읍,현지인방문자(a),6216.0
20230828,죽왕면,현지인방문자(a),4564.0
20230828,홍천읍,현지인방문자(a),29554.0
20230828,천곡동,전체방문자(a+b),42847.0
20230828,천곡동,외지인방문자(b),9817.0
20230828,황지동,현지인방문자(a),14724.0
20230828,정선읍,외지인방문자(b),3902.0
20230828,정선읍,전체방문자(a+b),16016.0
20230828,묵호동,외지인방문자(b),4084.0
20230828,용평면,현지인방문자(a),4193.0
20230828,양구읍,외지인방문자(b),3549.0
20230828,정선읍,현지인방문자(a),12114.0
20230828,황지동,전체방문자(a+b),18613.0
20230828,봉평면,외지인방문자(b),8414.0
20230828,용평면,외지인방문자(b),9653.0
20230828,둔내면,현지인방문자(a),3882.0
20230828,둔내면,외지인방문자(b),7528.0
20230828,사내면,외지인방문자(b),2488.0
20230828,사내면,현지인방문자(a),3602.0
20230828,사내면,전체방문자(a+b),6090.0
20230828,영월읍,외지인방문자(b),8540.0
20230828,김화읍,전체방문자(a+b),2814.0
20230828,김화읍,외지인방문자(b),822.0
20230828,영월읍,전체방문자(a+b),24426.0
20230828,발한동,전체방문자(a+b),9692.0
20230828,효자1동,외지인방문자(b),326.0
20230828,홍천읍,외지인방문자(b),10759.0
20230828,용평면,전체방문자(a+b),13846.0
20230828,경포동,전체방문자(a+b),39862.0
20230828,영월읍,현지인방문자(a),15886.0
20230828,경포동,현지인방문자(a),19450.0
20230828,대화면,외지인방문자(b),1620.0
20230828,공근면,전체방문자(a+b),3104.0
20230828,공근면,현지인방문자(a),1712.0
20230828,조양동,현지인방문자(a),29088.0
20230828,조양동,전체방문자(a+b),46613.0
20230828,조양동,외지인방문자(b),17524.0
20230828,발한동,현지인방문자(a),7252.0
20230828,대화면,전체방문자(a+b),6128.0
20230828,경포동,외지인방문자(b),20412.0
20230828,대화면,현지인방문자(a),4508.0
20230828,강동면,현지인방문자(a),6048.0
20230828,청일면,외지인방문자(b),640.0
20230828,청일면,현지인방문자(a),942.0
20230828,효자1동,전체방문자(a+b),1939.0
20230828,천곡동,현지인방문자(a),33029.0
20230828,황지동,외지인방문자(b),3888.0
20230828,효자1동,현지인방문자(a),1614.0
20230828,청일면,전체방문자(a+b),1582.0
20230828,죽왕면,외지인방문자(b),6209.0
20230828,양구읍,현지인방문자(a),14192.0
20230828,죽왕면,전체방문자(a+b),10773.0
20230828,봉평면,전체방문자(a+b),13888.0
20230829,사북읍,외지인방문자(b),9474.0
20230829,죽왕면,전체방문자(a+b),10829.0
20230829,홍천읍,외지인방문자(b),10916.0
20230829,천곡동,전체방문자(a+b),42756.0
20230829,황지동,현지인방문자(a),14094.0
20230829,황지동,전체방문자(a+b),17801.0
20230829,정선읍,외지인방문자(b),3252.0
20230829,묵호동,현지인방문자(a),4046.0
20230829,양구읍,전체방문자(a+b),17706.0
20230829,양구읍,현지인방문자(a),14098.0
20230829,묵호동,전체방문자(a+b),8449.0
20230829,용평면,전체방문자(a+b),12828.0
20230829,경포동,전체방문자(a+b),38878.0
20230829,김화읍,외지인방문자(b),738.0
20230829,양구읍,외지인방문자(b),3608.0
20230829,용평면,현지인방문자(a),3920.0
20230829,홍천읍,현지인방문자(a),28984.0
20230829,홍천읍,전체방문자(a+b),39900.0
20230829,봉평면,외지인방문자(b),7532.0
20230829,사내면,전체방문자(a+b),5898.0
20230829,효자1동,외지인방문자(b),326.0
20230829,용평면,외지인방문자(b),8908.0
20230829,효자1동,전체방문자(a+b),2219.0
20230829,청일면,전체방문자(a+b),1379.0
20230829,청일면,외지인방문자(b),626.0
20230829,정선읍,전체방문자(a+b),15113.0
20230829,사북읍,현지인방문자(a),6160.0
20230829,경포동,현지인방문자(a),20836.0
20230829,묵호동,외지인방문자(b),4403.0
20230829,사북읍,전체방문자(a+b),15634.0
20230829,발한동,전체방문자(a+b),9474.0
20230829,천곡동,외지인방문자(b),9474.0
20230829,사내면,현지인방문자(a),3619.0
20230829,영월읍,현지인방문자(a),15592.0
20230829,죽왕면,현지인방문자(a),4946.0
20230829,영월읍,전체방문자(a+b),23863.0
20230829,경포동,외지인방문자(b),18042.0
20230829,둔내면,외지인방문자(b),5201.0
20230829,공근면,외지인방문자(b),1449.0
20230829,공근면,전체방문자(a+b),3101.0
20230829,공근면,현지인방문자(a),1652.0
20230829,고한읍,현지인방문자(a),4760.0
20230829,영월읍,외지인방문자(b),8270.0
20230829,고한읍,외지인방문자(b),3980.0
20230829,고한읍,전체방문자(a+b),8740.0
20230829,황지동,외지인방문자(b),3706.0
20230829,발한동,현지인방문자(a),7301.0
20230829,대화면,전체방문자(a+b),6090.0
20230829,대화면,현지인방문자(a),4694.0
20230829,효자1동,현지인방문자(a),1894.0
20230829,봉평면,전체방문자(a+b),12831.0
20230829,조양동,전체방문자(a+b),45742.0
20230829,조양동,현지인방문자(a),30020.0
20230829,강동면,현지인방문자(a),6573.0
20230829,발한동,외지인방문자(b),2174.0
20230829,대화면,외지인방문자(b),1396.0
20230829,강동면,전체방문자(a+b),14504.0
20230829,강동면,외지인방문자(b),7931.0
20230829,천곡동,현지인방문자(a),33281.0
20230829,둔내면,현지인방문자(a),3924.0
20230829,둔내면,전체방문자(a+b),9124.0
20230829,봉평면,현지인방문자(a),5299.0
20230829,죽왕면,외지인방문자(b),5884.0
20230829,김화읍,전체방문자(a+b),2625.0
20230829,김화읍,현지인방문자(a),1886.0
20230829,정선읍,현지인방문자(a),11862.0
20230829,조양동,외지인방문자(b),15722.0
20230829,청일면,현지인방문자(a),752.0
20230829,사내면,외지인방문자(b),2278.0
20230830,경포동,외지인방문자(b),15634.0
20230830,황지동,전체방문자(a+b),17647.0
20230830,묵호동,현지인방문자(a),3367.0
20230830,용평면,외지인방문자(b),8470.0
20230830,강동면,전체방문자(a+b),12302.0
20230830,강동면,외지인방문자(b),6318.0
20230830,양구읍,전체방문자(a+b),18672.0
20230830,양구읍,현지인방문자(a),14606.0
20230830,양구읍,외지인방문자(b),4067.0
20230830,죽왕면,현지인방문자(a),4809.0
20230830,정선읍,외지인방문자(b),3336.0
20230830,김화읍,외지인방문자(b),1036.0
20230830,사북읍,외지인방문자(b),9534.0
20230830,사북읍,전체방문자(a+b),15484.0
20230830,사북읍,현지인방문자(a),5950.0
20230830,발한동,전체방문자(a+b),8946.0
20230830,정선읍,전체방문자(a+b),14984.0
20230830,고한읍,외지인방문자(b),4252.0
20230830,공근면,외지인방문자(b),1400.0
20230830,공근면,전체방문자(a+b),3122.0
20230830,죽왕면,외지인방문자(b),5100.0
20230830,천곡동,전체방문자(a+b),41954.0
20230830,천곡동,현지인방문자(a),32865.0
20230830,천곡동,외지인방문자(b),9090.0
20230830,김화읍,전체방문자(a+b),3412.0
20230830,황지동,외지인방문자(b),3549.0
20230830,정선읍,현지인방문자(a),11648.0
20230830,죽왕면,전체방문자(a+b),9908.0
20230830,김화읍,현지인방문자(a),2376.0
20230830,공근면,현지인방문자(a),1722.0
20230830,청일면,외지인방문자(b),472.0
20230830,영월읍,현지인방문자(a),15474.0
20230830,용평면,전체방문자(a+b),12572.0
20230830,용평면,현지인방문자(a),4102.0
20230830,고한읍,전체방문자(a+b),9048.0
20230830,황지동,현지인방문자(a),14098.0
20230830,조양동,전체방문자(a+b),43992.0
20230830,조양동,현지인방문자(a),29680.0
20230830,둔내면,외지인방문자(b),6486.0
20230830,둔내면,현지인방문자(a),3759.0
20230830,발한동,현지인방문자(a),6811.0
20230830,사내면,전체방문자(a+b),7175.0
20230830,청일면,현지인방문자(a),710.0
20230830,청일면,전체방문자(a+b),1183.0
20230830,사내면,외지인방문자(b),3178.0
20230830,사내면,현지인방문자(a),3997.0
20230830,영월읍,전체방문자(a+b),22998.0
20230830,영월읍,외지인방문자(b),7525.0
20230830,발한동,외지인방문자(b),2135.0
20230830,둔내면,전체방문자(a+b),10244.0
20230830,강동면,현지인방문자(a),5985.0
20230830,홍천읍,외지인방문자(b),11060.0
20230830,묵호동,외지인방문자(b),3486.0
20230830,묵호동,전체방문자(a+b),6853.0
20230830,봉평면,외지인방문자(b),6136.0
20230830,봉평면,현지인방문자(a),4966.0
20230830,대화면,전체방문자(a+b),5604.0
20230830,대화면,외지인방문자(b),1284.0
20230830,고한읍,현지인방문자(a),4795.0
