datetime,hour,STN,TA,RN,SD_TOT
2023-11-12,16,226,4.5,0.0,
2023-11-12,17,226,3.6,0.0,
2023-11-12,18,226,2.8,0.0,
2023-11-12,19,226,0.7,0.0,
2023-11-12,20,226,0.4,0.0,
2023-11-12,21,226,-1.0,0.0,
2023-11-12,22,226,-1.6,0.0,
2023-11-12,23,226,-1.1,0.0,
2023-11-13,0,226,-1.8,0.0,
2023-11-13,1,226,-2.2,0.0,
2023-11-13,2,226,-2.6,0.0,
2023-11-13,3,226,-3.1,0.0,
2023-11-13,4,226,-3.5,0.0,
2023-11-13,5,226,-4.0,0.0,
2023-11-13,6,226,-4.2,0.0,
2023-11-13,7,226,-3.8,0.0,
2023-11-13,8,226,-3.6,0.0,
2023-11-13,9,226,0.0,0.0,
2023-11-13,10,226,2.3,0.0,
2023-11-13,11,226,4.2,0.0,
2023-11-13,12,226,6.0,0.0,
2023-11-13,13,226,6.8,0.0,
2023-11-13,14,226,7.2,0.0,
2023-11-13,15,226,7.7,0.0,
2023-11-13,16,226,7.6,0.0,
2023-11-13,17,226,6.3,0.0,
2023-11-13,18,226,4.4,0.0,
2023-11-13,19,226,3.3,0.0,
2023-11-13,20,226,1.4,0.0,
2023-11-13,21,226,0.3,0.0,
2023-11-13,22,226,-0.4,0.0,
2023-11-13,23,226,-1.2,0.0,
2023-11-14,0,226,-2.1,0.0,
2023-11-14,1,226,-2.1,0.0,
2023-11-14,2,226,-2.6,0.0,
2023-11-14,3,226,-1.6,0.0,
2023-11-14,4,226,-0.9,0.0,
2023-11-14,5,226,-0.3,0.0,
2023-11-14,6,226,0.2,0.0,
2023-11-14,7,226,-0.5,0.0,
2023-11-14,8,226,-0.1,0.0,
2023-11-14,9,226,3.2,0.0,
2023-11-14,10,226,5.3,0.0,
2023-11-14,11,226,7.3,0.0,
2023-11-14,12,226,9.1,0.0,
2023-11-14,13,226,9.5,0.0,
2023-11-14,14,226,9.5,0.0,
2023-11-14,15,226,9.7,0.0,
2023-11-14,16,226,9.8,0.0,
2023-11-14,17,226,8.7,0.0,
2023-11-14,18,226,6.9,0.0,
2023-11-14,19,226,5.6,0.0,
2023-11-14,20,226,3.9,0.0,
2023-11-14,21,226,3.4,0.0,
2023-11-14,22,226,2.1,0.0,
2023-11-14,23,226,1.6,0.0,
2023-11-15,0,226,0.8,0.0,
2023-11-15,1,226,0.5,0.0,
2023-11-15,2,226,0.1,0.0,
2023-11-15,3,226,-0.4,0.0,
2023-11-15,4,226,-1.2,0.0,
2023-11-15,5,226,-1.2,0.0,
2023-11-15,6,226,-0.9,0.0,
2023-11-15,7,226,-1.4,0.0,
2023-11-15,8,226,-1.1,0.0,
2023-11-15,9,226,1.6,0.0,
2023-11-15,10,226,4.7,0.0,
2023-11-15,11,226,8.3,0.0,
2023-11-15,12,226,10.9,0.0,
2023-11-15,13,226,12.0,0.0,
2023-11-15,14,226,12.1,0.0,
2023-11-15,15,226,12.4,0.0,
2023-11-15,16,226,11.1,0.0,
2023-11-15,17,226,10.2,0.0,
2023-11-15,18,226,7.6,0.0,
2023-11-15,19,226,6.7,0.0,
2023-11-15,20,226,4.7,0.0,
2023-11-15,21,226,3.4,0.0,
2023-11-15,22,226,2.9,0.0,
2023-11-15,23,226,1.6,0.0,
2023-11-16,0,226,1.0,0.0,
2023-11-16,1,226,0.7,0.0,
2023-11-16,2,226,0.4,0.0,
2023-11-16,3,226,0.9,0.0,
2023-11-16,4,226,1.0,0.0,
2023-11-16,5,226,0.9,0.0,
2023-11-16,6,226,1.0,0.0,
2023-11-16,7,226,1.2,0.0,
2023-11-16,8,226,1.7,0.0,
2023-11-16,9,226,2.3,0.0,
2023-11-16,10,226,3.5,0.0,
2023-11-16,11,226,4.5,0.0,
2023-11-16,12,226,4.9,0.3,
2023-11-16,13,226,5.3,0.0,
2023-11-16,14,226,5.2,0.0,
2023-11-16,15,226,5.6,3.3,
2023-11-16,16,226,5.8,0.0,
2023-11-16,17,226,5.8,0.0,
2023-11-16,18,226,5.8,4.8,
2023-11-16,19,226,4.3,0.0,
2023-11-16,20,226,5.0,0.0,
2023-11-16,21,226,4.9,0.0,
2023-11-16,22,226,5.0,0.0,
2023-11-16,23,226,4.7,0.0,
2023-11-17,0,226,4.2,0.0,
2023-11-17,1,226,5.0,0.0,
2023-11-17,2,226,5.8,0.0,
2023-11-17,3,226,6.0,0.1,
2023-11-17,4,226,4.8,0.0,
2023-11-17,5,226,3.8,0.0,
2023-11-17,6,226,2.4,0.0,
2023-11-17,7,226,1.7,0.0,
2023-11-17,8,226,0.3,0.0,
2023-11-17,9,226,2.8,0.0,
2023-11-17,10,226,4.6,0.0,
2023-11-17,11,226,6.1,0.0,
2023-11-17,12,226,6.5,0.0,
2023-11-17,13,226,4.2,0.0,
2023-11-17,14,226,4.2,0.0,
2023-11-17,15,226,3.2,0.0,
2023-11-17,16,226,2.6,0.0,
2023-11-17,17,226,2.1,0.0,
2023-11-17,18,226,1.4,0.1,
2023-11-17,19,226,0.8,0.0,
2023-11-17,20,226,0.9,0.0,
2023-11-17,21,226,-0.6,0.4,
2023-11-17,22,226,-0.7,0.0,
2023-11-17,23,226,-0.7,0.0,
2023-11-18,0,226,-1.0,0.0,
2023-11-18,1,226,-1.2,0.0,
2023-11-18,2,226,-1.3,0.0,
2023-11-18,3,226,-2.0,0.0,
2023-11-18,4,226,-2.4,0.0,
2023-11-18,5,226,-2.7,0.0,
2023-11-18,6,226,-3.1,0.0,
2023-11-18,7,226,-2.7,0.0,
2023-11-18,8,226,-2.4,0.0,
2023-11-18,9,226,-1.5,0.0,
2023-11-18,10,226,-0.8,0.0,
2023-11-18,11,226,0.4,0.0,
2023-11-18,12,226,1.4,0.0,
2023-11-18,13,226,2.0,0.0,
2023-11-18,14,226,4.3,0.0,
2023-11-18,15,226,6.3,0.0,
2023-11-18,16,226,5.5,0.0,
2023-11-18,17,226,5.1,0.0,
2023-11-18,18,226,4.8,0.0,
2023-11-18,19,226,4.7,0.0,
2023-11-18,20,226,4.5,0.0,
2023-11-18,21,226,4.1,0.0,
2023-11-18,22,226,4.2,0.0,
2023-11-18,23,226,4.2,0.0,
2023-11-19,0,226,3.7,0.0,
2023-11-19,1,226,2.2,0.0,
2023-11-19,2,226,0.7,0.0,
2023-11-19,3,226,-0.7,0.0,
2023-11-19,4,226,-0.4,0.0,
2023-11-19,5,226,0.0,0.0,
2023-11-19,6,226,0.1,0.0,
2023-11-19,7,226,-0.6,0.0,
2023-11-19,8,226,-0.1,0.0,
2023-11-19,9,226,2.2,0.0,
2023-11-19,10,226,7.7,0.0,
2023-11-19,11,226,9.6,0.0,
2023-11-19,12,226,10.9,0.0,
2023-11-19,13,226,11.4,0.0,
2023-11-19,14,226,12.1,0.0,
2023-11-19,15,226,12.2,0.0,
2023-11-19,16,226,12.9,0.0,
2023-11-19,17,226,12.3,0.0,
2023-11-19,18,226,11.9,0.0,
2023-11-19,19,226,11.9,0.0,
2023-11-19,20,226,10.3,0.0,
2023-11-19,21,226,10.0,0.0,
2023-11-19,22,226,9.7,0.0,
2023-11-19,23,226,8.4,0.0,
2023-11-20,0,226,7.1,0.0,
2023-11-20,1,226,5.6,0.0,
2023-11-20,2,226,3.9,0.0,
2023-11-20,3,226,2.2,0.0,
2023-11-20,4,226,1.2,0.0,
2023-11-20,5,226,0.0,0.0,
2023-11-20,6,226,-0.9,0.0,
2023-11-20,7,226,-1.2,0.0,
2023-11-20,8,226,-1.4,0.0,
2023-11-20,9,226,1.8,0.0,
2023-11-20,10,226,5.9,0.0,
2023-11-20,11,226,7.6,0.0,
2023-11-20,12,226,9.5,0.0,
2023-11-20,13,226,11.2,0.0,
2023-11-20,14,226,12.1,0.0,
2023-11-20,15,226,12.1,0.0,
2023-11-20,16,226,12.0,0.0,
2023-11-20,17,226,10.8,0.0,
2023-11-20,18,226,6.6,0.0,
2023-11-20,19,226,4.5,0.0,
2023-11-20,20,226,2.4,0.0,
2023-11-20,21,226,1.1,0.0,
2023-11-20,22,226,0.3,0.0,
2023-11-20,23,226,-1.1,0.0,
2023-11-21,0,226,-1.3,0.0,
2023-11-21,1,226,-1.9,0.0,
2023-11-21,2,226,-2.3,0.0,
2023-11-21,3,226,-2.8,0.0,
2023-11-21,4,226,-2.8,0.0,
2023-11-21,5,226,-3.4,0.0,
2023-11-21,6,226,-3.6,0.0,
2023-11-21,7,226,-3.8,0.0,
2023-11-21,8,226,-3.4,0.0,
2023-11-21,9,226,-0.7,0.0,
2023-11-21,10,226,2.7,0.0,
2023-11-21,11,226,6.6,0.0,
2023-11-21,12,226,11.3,0.0,
2023-11-21,13,226,13.4,0.0,
2023-11-21,14,226,14.5,0.0,
2023-11-21,15,226,14.7,0.0,
2023-11-21,16,226,14.6,0.0,
2023-11-21,17,226,13.1,0.0,
2023-11-21,18,226,7.7,0.0,
2023-11-21,19,226,6.2,0.0,
2023-11-21,20,226,4.4,0.0,
2023-11-21,21,226,3.3,0.0,
2023-11-21,22,226,2.3,0.0,
2023-11-21,23,226,1.4,0.0,
2023-11-22,0,226,-0.1,0.0,
2023-11-22,1,226,-0.3,0.0,
2023-11-22,2,226,-0.7,0.0,
2023-11-22,3,226,-1.2,0.0,
2023-11-22,4,226,-2.0,0.0,
2023-11-22,5,226,-1.9,0.0,
2023-11-22,6,226,-2.3,0.0,
2023-11-22,7,226,-2.8,0.0,
2023-11-22,8,226,-2.2,0.0,
2023-11-22,9,226,0.4,0.0,
2023-11-22,10,226,4.4,0.0,
2023-11-22,11,226,8.2,0.0,
2023-11-22,12,226,12.0,0.0,
2023-11-22,13,226,13.8,0.0,
2023-11-22,14,226,14.4,0.0,
2023-11-22,15,226,15.2,0.0,
2023-11-22,16,226,14.6,0.0,
2023-11-22,17,226,12.8,0.0,
2023-11-22,18,226,9.3,0.0,
2023-11-22,19,226,7.2,0.0,
2023-11-22,20,226,7.3,0.0,
2023-11-22,21,226,6.2,0.0,
2023-11-22,22,226,5.7,0.0,
2023-11-22,23,226,5.8,0.0,
2023-11-23,0,226,5.9,0.0,
2023-11-23,1,226,6.2,0.0,
2023-11-23,2,226,6.7,0.0,
2023-11-23,3,226,6.6,0.0,
2023-11-23,4,226,6.6,0.0,
2023-11-23,5,226,7.1,0.0,
2023-11-23,6,226,7.7,0.0,
2023-11-23,7,226,7.0,0.0,
2023-11-23,8,226,8.0,0.0,
2023-11-23,9,226,10.2,0.0,
2023-11-23,10,226,14.5,0.0,
2023-11-23,11,226,15.5,0.0,
2023-11-23,12,226,16.6,0.0,
2023-11-23,13,226,16.9,0.0,
2023-11-23,14,226,16.9,0.0,
2023-11-23,15,226,16.5,0.0,
2023-11-23,16,226,15.9,0.0,
2023-11-23,17,226,14.5,0.0,
2023-11-23,18,226,12.8,0.0,
2023-11-23,19,226,11.5,0.0,
2023-11-23,20,226,11.3,0.0,
2023-11-23,21,226,7.7,0.0,
2023-11-23,22,226,6.2,0.0,
2023-11-23,23,226,5.6,0.0,
2023-11-24,0,226,4.8,0.0,
2023-11-24,1,226,3.7,0.0,
2023-11-24,2,226,3.3,0.0,
2023-11-24,3,226,3.2,0.0,
2023-11-24,4,226,1.8,0.0,
2023-11-24,5,226,0.8,0.0,
2023-11-24,6,226,0.2,0.0,
2023-11-24,7,226,0.1,0.0,
2023-11-24,8,226,0.1,0.0,
2023-11-24,9,226,0.7,0.0,
2023-11-24,10,226,1.4,0.0,
2023-11-24,11,226,2.1,0.0,
2023-11-24,12,226,2.9,0.0,
2023-11-24,13,226,2.8,0.0,
2023-11-24,14,226,3.4,0.0,
2023-11-24,15,226,2.9,0.0,
2023-11-24,16,226,2.2,0.0,
2023-11-24,17,226,0.8,0.0,
2023-11-24,18,226,0.1,0.0,
2023-11-24,19,226,-0.3,0.0,
2023-11-24,20,226,-1.1,0.0,
2023-11-24,21,226,-1.4,0.0,
2023-11-24,22,226,-2.0,0.0,
2023-11-24,23,226,-2.6,0.0,
2023-11-25,0,226,-3.4,0.0,
2023-11-25,1,226,-4.5,0.0,
2023-11-25,2,226,-5.2,0.0,
2023-11-25,3,226,-6.0,0.0,
2023-11-25,4,226,-6.2,0.0,
2023-11-25,5,226,-7.1,0.0,
2023-11-25,6,226,-7.2,0.0,
2023-11-25,7,226,-7.5,0.0,
2023-11-25,8,226,-7.2,0.0,
2023-11-25,9,226,-4.0,0.0,
2023-11-25,10,226,-2.1,0.0,
2023-11-25,11,226,0.2,0.0,
2023-11-25,12,226,1.7,0.0,
2023-11-25,13,226,3.2,0.0,
2023-11-25,14,226,4.5,0.0,
2023-11-25,15,226,4.7,0.0,
2023-11-25,16,226,4.5,0.0,
2023-11-25,17,226,3.1,0.0,
2023-11-25,18,226,0.4,0.0,
2023-11-25,19,226,-1.4,0.0,
2023-11-25,20,226,-2.1,0.0,
2023-11-25,21,226,-2.6,0.0,
2023-11-25,22,226,-3.0,0.0,
2023-11-25,23,226,-3.7,0.0,
2023-11-26,0,226,-4.4,0.0,
2023-11-26,1,226,-3.9,0.0,
2023-11-26,2,226,-3.7,0.0,
2023-11-26,3,226,-3.3,0.0,
2023-11-26,4,226,-2.8,0.0,
2023-11-26,5,226,-2.1,0.0,
2023-11-26,6,226,-2.0,0.0,
2023-11-26,7,226,-1.9,0.0,
2023-11-26,8,226,-2.2,0.0,
2023-11-26,9,226,-0.8,0.0,
2023-11-26,10,226,1.5,0.0,
2023-11-26,11,226,3.6,0.0,
2023-11-26,12,226,6.2,0.0,
2023-11-26,13,226,8.2,0.0,
2023-11-26,14,226,8.4,0.0,
2023-11-26,15,226,8.5,0.0,
2023-11-26,16,226,8.4,0.0,
2023-11-26,17,226,7.5,0.0,
2023-11-26,18,226,7.0,0.0,
2023-11-26,19,226,7.2,0.0,
2023-11-26,20,226,6.2,0.0,
2023-11-26,21,226,5.6,0.0,
2023-11-26,22,226,5.9,0.0,
2023-11-26,23,226,5.4,0.0,
2023-11-27,0,226,4.8,0.2,
2023-11-27,1,226,4.0,0.0,
2023-11-27,2,226,3.9,0.0,
2023-11-27,3,226,3.7,1.5,
2023-11-27,4,226,3.7,0.0,
2023-11-27,5,226,3.8,0.0,
2023-11-27,6,226,3.9,0.2,
2023-11-27,7,226,3.9,0.0,
2023-11-27,8,226,4.2,0.0,
2023-11-27,9,226,4.3,0.2,
2023-11-27,10,226,4.6,0.0,
2023-11-27,11,226,4.8,0.0,
2023-11-27,12,226,5.2,1.1,
2023-11-27,13,226,5.6,0.0,
2023-11-27,14,226,6.7,0.0,
2023-11-27,15,226,7.6,0.0,
2023-11-27,16,226,9.3,0.0,
2023-11-27,17,226,8.8,0.0,
2023-11-27,18,226,6.9,0.0,
2023-11-27,19,226,5.5,0.0,
2023-11-27,20,226,5.3,0.0,
2023-11-27,21,226,7.4,0.0,
2023-11-27,22,226,7.0,0.0,
2023-11-27,23,226,7.2,0.0,
2023-11-28,0,226,6.6,0.3,
2023-11-28,1,226,6.3,0.0,
2023-11-28,2,226,5.6,0.0,
2023-11-28,3,226,5.4,0.0,
2023-11-28,4,226,4.8,0.0,
2023-11-28,5,226,4.8,0.0,
2023-11-28,6,226,3.2,0.0,
2023-11-28,7,226,1.4,0.0,
2023-11-28,8,226,1.0,0.0,
2023-11-28,9,226,2.5,0.0,
2023-11-28,10,226,3.5,0.0,
2023-11-28,11,226,4.7,0.0,
2023-11-28,12,226,5.0,0.0,
2023-11-28,13,226,5.2,0.0,
2023-11-28,14,226,5.8,0.0,
2023-11-28,15,226,4.9,0.0,
2023-11-28,16,226,4.7,0.0,
2023-11-28,17,226,3.9,0.0,
2023-11-28,18,226,2.7,0.0,
2023-11-28,19,226,1.2,0.0,
2023-11-28,20,226,1.4,0.0,
2023-11-28,21,226,-0.2,0.0,
2023-11-28,22,226,-1.2,0.0,
2023-11-28,23,226,-1.4,0.0,
2023-11-29,0,226,-0.8,0.0,
2023-11-29,1,226,-0.2,0.0,
2023-11-29,2,226,-0.4,0.0,
2023-11-29,3,226,0.5,0.0,
2023-11-29,4,226,0.1,0.0,
2023-11-29,5,226,-0.4,0.0,
2023-11-29,6,226,-1.6,0.0,
2023-11-29,7,226,-2.5,0.0,
2023-11-29,8,226,-2.0,0.0,
2023-11-29,9,226,-0.5,0.0,
2023-11-29,10,226,0.7,0.0,
2023-11-29,11,226,2.1,0.0,
2023-11-29,12,226,3.4,0.0,
2023-11-29,13,226,4.8,0.0,
2023-11-29,14,226,5.8,0.0,
2023-11-29,15,226,5.5,0.0,
2023-11-29,16,226,5.2,0.0,
2023-11-29,17,226,4.5,0.0,
2023-11-29,18,226,3.7,0.2,
2023-11-29,19,226,4.4,0.0,
2023-11-29,20,226,2.3,0.0,
2023-11-29,21,226,0.9,0.3,
2023-11-29,22,226,0.1,0.0,
2023-11-29,23,226,-0.5,0.0,
2023-11-30,0,226,-1.2,0.0,
2023-11-30,1,226,-1.8,0.0,
2023-11-30,2,226,-2.3,0.0,
2023-11-30,3,226,-3.0,0.0,
2023-11-30,4,226,-3.9,0.0,
2023-11-30,5,226,-4.6,0.0,
2023-11-30,6,226,-5.3,0.0,
2023-11-30,7,226,-5.8,0.0,
2023-11-30,8,226,-6.1,0.0,
2023-11-30,9,226,-4.6,0.0,
2023-11-30,10,226,-3.7,0.0,
2023-11-30,11,226,-2.6,0.0,
2023-11-30,12,226,-1.7,0.0,
2023-11-30,13,226,-0.9,0.0,
2023-11-30,14,226,-0.2,0.0,
2023-11-30,15,226,0.4,0.0,
2023-11-30,16,226,0.0,0.0,
2023-11-30,17,226,-1.0,0.0,
2023-11-30,18,226,-1.8,0.0,
2023-11-30,19,226,-1.8,0.0,
2023-11-30,20,226,-2.5,0.0,
2023-11-30,21,226,-3.3,0.0,
2023-11-30,22,226,-3.7,0.0,
2023-11-30,23,226,-2.9,0.0,
2023-10-01,0,135,17.8,0.0,
2023-10-01,1,135,17.6,0.0,
2023-10-01,2,135,17.2,0.0,
2023-10-01,3,135,17.2,0.0,
2023-10-01,4,135,16.5,0.0,
2023-10-01,5,135,16.2,0.0,
2023-10-01,6,135,15.3,0.0,
2023-10-01,7,135,15.3,0.0,
2023-10-01,8,135,16.3,0.0,
2023-10-01,9,135,17.6,0.0,
2023-10-01,10,135,18.7,0.0,
2023-10-01,11,135,19.7,0.0,
2023-10-01,12,135,20.4,0.0,
2023-10-01,13,135,21.3,0.0,
2023-10-01,14,135,21.6,0.0,
2023-10-01,15,135,21.7,0.0,
2023-10-01,16,135,21.6,0.0,
2023-10-01,17,135,20.7,0.0,
2023-10-01,18,135,18.3,0.0,
2023-10-01,19,135,14.3,0.0,
2023-10-01,20,135,12.3,0.0,
2023-10-01,21,135,11.1,0.0,
2023-10-01,22,135,10.3,0.0,
2023-10-01,23,135,10.5,0.0,
2023-10-02,0,135,10.1,0.0,
2023-10-02,1,135,9.8,0.0,
2023-10-02,2,135,10.2,0.0,
2023-10-02,3,135,9.0,0.0,
2023-10-02,4,135,9.3,0.0,
2023-10-02,5,135,9.2,0.0,
2023-10-02,6,135,9.0,0.0,
2023-10-02,7,135,10.0,0.0,
2023-10-02,8,135,12.5,0.0,
2023-10-02,9,135,16.2,0.0,
2023-10-02,10,135,17.9,0.0,
2023-10-02,11,135,19.3,0.0,
2023-10-02,12,135,20.1,0.0,
2023-10-02,13,135,21.2,0.0,
2023-10-02,14,135,22.0,0.0,
2023-10-02,15,135,22.2,0.0,
2023-10-02,16,135,21.5,0.0,
2023-10-02,17,135,20.8,0.0,
2023-10-02,18,135,17.1,0.0,
2023-10-02,19,135,14.1,0.0,
2023-10-02,20,135,12.0,0.0,
2023-10-02,21,135,10.6,0.0,
2023-10-02,22,135,10.4,0.0,
2023-10-02,23,135,10.0,0.0,
2023-10-03,0,135,9.1,0.0,
2023-10-03,1,135,9.3,0.0,
2023-10-03,2,135,9.1,0.0,
2023-10-03,3,135,9.3,0.0,
2023-10-03,4,135,9.1,0.0,
2023-10-03,5,135,9.8,0.0,
2023-10-03,6,135,9.5,0.0,
2023-10-03,7,135,10.5,0.0,
2023-10-03,8,135,12.3,0.0,
2023-10-03,9,135,13.8,0.0,
2023-10-03,10,135,15.4,0.0,
2023-10-03,11,135,18.0,0.0,
2023-10-03,12,135,17.2,0.0,
2023-10-03,13,135,15.8,0.0,
2023-10-03,14,135,16.3,0.0,
2023-10-03,15,135,16.0,0.0,
2023-10-03,16,135,15.6,0.1,
2023-10-03,17,135,15.6,0.0,
2023-10-03,18,135,15.3,0.0,
2023-10-03,19,135,12.8,0.0,
2023-10-03,20,135,12.1,0.0,
2023-10-03,21,135,11.3,0.0,
2023-10-03,22,135,10.8,0.0,
2023-10-03,23,135,10.1,0.0,
2023-10-04,0,135,10.0,0.0,
2023-10-04,1,135,9.3,0.0,
2023-10-04,2,135,9.1,0.0,
2023-10-04,3,135,8.9,0.0,
2023-10-04,4,135,8.5,0.0,
2023-10-04,5,135,8.6,0.0,
2023-10-04,6,135,8.0,0.0,
2023-10-04,7,135,8.5,0.0,
2023-10-04,8,135,11.3,0.0,
2023-10-04,9,135,15.1,0.0,
2023-10-04,10,135,17.8,0.0,
2023-10-04,11,135,19.7,0.0,
2023-10-04,12,135,20.4,0.0,
2023-10-04,13,135,20.9,0.0,
2023-10-04,14,135,21.6,0.0,
2023-10-04,15,135,21.6,0.0,
2023-10-04,16,135,21.9,0.0,
2023-10-04,17,135,20.8,0.0,
2023-10-04,18,135,19.2,0.0,
2023-10-04,19,135,17.4,0.0,
2023-10-04,20,135,16.7,0.0,
2023-10-04,21,135,18.3,0.0,
2023-10-04,22,135,18.4,0.0,
2023-10-04,23,135,18.5,0.0,
2023-10-05,0,135,18.1,0.0,
2023-10-05,1,135,17.5,0.0,
2023-10-05,2,135,16.0,0.0,
2023-10-05,3,135,14.3,0.0,
2023-10-05,4,135,13.2,0.0,
2023-10-05,5,135,12.8,0.0,
2023-10-05,6,135,12.1,0.0,
2023-10-05,7,135,11.5,0.0,
2023-10-05,8,135,11.6,0.0,
2023-10-05,9,135,13.0,0.0,
2023-10-05,10,135,13.6,0.0,
2023-10-05,11,135,15.0,0.0,
2023-10-05,12,135,15.9,0.0,
2023-10-05,13,135,16.7,0.0,
2023-10-05,14,135,17.1,0.0,
2023-10-05,15,135,17.4,0.0,
2023-10-05,16,135,17.7,0.0,
2023-10-05,17,135,16.8,0.0,
2023-10-05,18,135,15.1,0.0,
2023-10-05,19,135,14.3,0.0,
2023-10-05,20,135,13.0,0.0,
2023-10-05,21,135,12.3,0.0,
2023-10-05,22,135,12.5,0.0,
2023-10-05,23,135,11.9,0.0,
2023-10-06,0,135,11.4,0.0,
2023-10-06,1,135,11.5,0.0,
2023-10-06,2,135,11.3,0.0,
2023-10-06,3,135,11.3,0.0,
2023-10-06,4,135,10.1,0.0,
2023-10-06,5,135,9.1,0.0,
2023-10-06,6,135,7.8,0.0,
2023-10-06,7,135,9.3,0.0,
2023-10-06,8,135,11.3,0.0,
2023-10-06,9,135,13.3,0.0,
2023-10-06,10,135,14.8,0.0,
2023-10-06,11,135,16.4,0.0,
2023-10-06,12,135,17.3,0.0,
2023-10-06,13,135,18.8,0.0,
2023-10-06,14,135,19.3,0.0,
2023-10-06,15,135,19.4,0.0,
2023-10-06,16,135,20.0,0.0,
2023-10-06,17,135,18.2,0.0,
2023-10-06,18,135,16.5,0.0,
2023-10-06,19,135,15.0,0.0,
2023-10-06,20,135,13.6,0.0,
2023-10-06,21,135,13.7,0.0,
2023-10-06,22,135,12.6,0.0,
2023-10-06,23,135,12.3,0.0,
2023-10-07,0,135,11.8,0.0,
2023-10-07,1,135,11.5,0.0,
2023-10-07,2,135,10.8,0.0,
2023-10-07,3,135,10.3,0.0,
2023-10-07,4,135,9.3,0.0,
2023-10-07,5,135,8.3,0.0,
2023-10-07,6,135,8.5,0.0,
2023-10-07,7,135,8.3,0.0,
2023-10-07,8,135,10.5,0.0,
2023-10-07,9,135,13.2,0.0,
2023-10-07,10,135,14.7,0.0,
2023-10-07,11,135,17.6,0.0,
2023-10-07,12,135,17.6,0.0,
2023-10-07,13,135,18.3,0.0,
2023-10-07,14,135,18.3,0.0,
2023-10-07,15,135,18.5,0.0,
2023-10-07,16,135,18.2,0.0,
2023-10-07,17,135,17.7,0.0,
2023-10-07,18,135,15.6,0.0,
2023-10-07,19,135,15.1,0.0,
2023-10-07,20,135,14.8,0.0,
2023-10-07,21,135,16.2,0.0,
2023-10-07,22,135,15.9,0.0,
2023-10-07,23,135,14.6,0.0,
2023-10-08,0,135,14.3,0.0,
2023-10-08,1,135,13.3,0.0,
2023-10-08,2,135,12.8,0.0,
2023-10-08,3,135,13.1,0.0,
2023-10-08,4,135,13.8,0.0,
2023-10-08,5,135,13.3,0.0,
2023-10-08,6,135,14.1,0.0,
2023-10-08,7,135,14.1,0.0,
2023-10-08,8,135,15.0,0.0,
2023-10-08,9,135,15.6,0.0,
2023-10-08,10,135,16.1,0.0,
2023-10-08,11,135,16.6,0.0,
2023-10-08,12,135,17.7,0.0,
2023-10-08,13,135,18.1,0.0,
2023-10-08,14,135,19.6,0.0,
2023-10-08,15,135,19.9,0.0,
2023-10-08,16,135,19.0,0.0,
2023-10-08,17,135,17.8,0.0,
2023-10-08,18,135,17.0,0.0,
2023-10-08,19,135,15.6,0.0,
2023-10-08,20,135,14.8,0.0,
2023-10-08,21,135,13.1,0.0,
2023-10-08,22,135,14.1,0.0,
2023-10-08,23,135,13.8,0.0,
2023-10-09,0,135,13.6,0.0,
2023-10-09,1,135,13.3,0.0,
2023-10-09,2,135,11.6,0.0,
2023-10-09,3,135,10.9,0.0,
2023-10-09,4,135,10.6,0.0,
2023-10-09,5,135,11.0,0.0,
2023-10-09,6,135,11.3,0.0,
2023-10-09,7,135,11.7,0.0,
2023-10-09,8,135,13.3,0.0,
2023-10-09,9,135,15.3,0.0,
2023-10-09,10,135,17.9,0.0,
2023-10-09,11,135,19.2,0.0,
2023-10-09,12,135,19.4,0.0,
2023-10-09,13,135,19.9,0.0,
2023-10-09,14,135,20.2,0.0,
2023-10-09,15,135,20.6,0.0,
2023-10-09,16,135,20.5,0.0,
2023-10-09,17,135,19.5,0.0,
2023-10-09,18,135,17.0,0.0,
2023-10-09,19,135,15.1,0.0,
2023-10-09,20,135,14.3,0.0,
2023-10-09,21,135,15.3,2.9,
2023-10-09,22,135,14.8,0.5,
2023-10-09,23,135,14.9,0.0,
2023-10-10,0,135,15.3,0.2,
2023-10-10,1,135,15.1,0.0,
2023-10-10,2,135,14.8,0.1,
2023-10-10,3,135,14.3,0.0,
2023-10-10,4,135,14.6,0.0,
2023-10-10,5,135,14.3,0.0,
2023-10-10,6,135,11.8,0.0,
2023-10-10,7,135,11.8,0.0,
2023-10-10,8,135,13.8,0.0,
2023-10-10,9,135,15.0,0.0,
2023-10-10,10,135,16.4,0.0,
2023-10-10,11,135,18.5,0.0,
2023-10-10,12,135,19.7,0.0,
2023-10-10,13,135,19.5,0.0,
2023-10-10,14,135,21.3,0.0,
2023-10-10,15,135,19.7,0.0,
2023-10-10,16,135,20.6,0.0,
2023-10-10,17,135,19.0,0.0,
2023-10-10,18,135,15.9,0.0,
2023-10-10,19,135,13.9,0.0,
2023-10-10,20,135,13.3,0.0,
2023-10-10,21,135,12.6,0.0,
2023-10-10,22,135,11.8,0.0,
2023-10-10,23,135,11.6,0.0,
2023-10-11,0,135,11.1,0.0,
2023-10-11,1,135,10.6,0.0,
2023-10-11,2,135,10.1,0.0,
2023-10-11,3,135,9.6,0.0,
2023-10-11,4,135,9.4,0.0,
2023-10-11,5,135,8.8,0.0,
2023-10-11,6,135,8.6,0.0,
2023-10-11,7,135,8.4,0.0,
2023-10-11,8,135,10.7,0.0,
2023-10-11,9,135,14.9,0.0,
2023-10-11,10,135,17.9,0.0,
2023-10-11,11,135,18.3,0.0,
